customer_key,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
8697,244,1,597,4,4,3,4-4-3
4994,254,1,597,4,4,3,4-4-3
8688,247,1,592,4,4,3,4-4-3
9892,244,1,590,4,4,3,4-4-3
4763,221,1,588,4,4,3,4-4-3
11217,235,1,588,4,4,3,4-4-3
11257,245,1,588,4,4,3,4-4-3
15220,260,1,588,4,4,3,4-4-3
13537,245,1,587,4,4,3,4-4-3
6124,230,1,581,4,4,3,4-4-3
6125,233,1,581,4,4,3,4-4-3
11133,249,1,581,4,4,3,4-4-3
6119,254,1,581,4,4,3,4-4-3
8543,236,1,580,4,4,3,4-4-3
12623,225,1,572,4,4,3,4-4-3
8691,242,1,572,4,4,3,4-4-3
11273,225,1,571,4,4,3,4-4-3
11396,246,1,571,4,4,3,4-4-3
8692,245,1,570,4,4,3,4-4-3
12145,241,1,567,4,4,3,4-4-3
11592,254,1,567,4,4,3,4-4-3
15825,258,1,567,4,4,3,4-4-3
6499,230,1,565,4,4,3,4-4-3
10849,231,1,565,4,4,3,4-4-3
6672,233,1,565,4,4,3,4-4-3
8709,236,1,565,4,4,3,4-4-3
10823,250,1,565,4,4,3,4-4-3
12041,253,1,565,4,4,3,4-4-3
16514,211,1,563,4,4,3,4-4-3
12266,212,1,563,4,4,3,4-4-3
12218,213,1,563,4,4,3,4-4-3
11459,225,1,563,4,4,3,4-4-3
12155,232,1,563,4,4,3,4-4-3
12144,234,1,563,4,4,3,4-4-3
11165,236,1,563,4,4,3,4-4-3
11629,242,1,563,4,4,3,4-4-3
11117,249,1,563,4,4,3,4-4-3
11120,249,1,563,4,4,3,4-4-3
5084,228,1,562,4,4,3,4-4-3
15932,237,1,561,4,4,3,4-4-3
11294,240,1,561,4,4,3,4-4-3
11132,258,1,561,4,4,3,4-4-3
17320,225,1,557,4,4,3,4-4-3
12167,228,1,557,4,4,3,4-4-3
8660,230,1,557,4,4,3,4-4-3
17316,237,1,557,4,4,3,4-4-3
11134,258,1,556,4,4,3,4-4-3
11624,218,1,554,4,4,3,4-4-3
15896,219,1,554,4,4,3,4-4-3
11293,220,1,554,4,4,3,4-4-3
11427,220,1,554,4,4,3,4-4-3
15870,220,1,554,4,4,3,4-4-3
6669,222,1,554,4,4,3,4-4-3
15887,225,1,554,4,4,3,4-4-3
15859,226,1,554,4,4,3,4-4-3
11441,228,1,554,4,4,3,4-4-3
11653,228,1,554,4,4,3,4-4-3
12178,235,1,554,4,4,3,4-4-3
15945,235,1,554,4,4,3,4-4-3
15935,235,1,554,4,4,3,4-4-3
5220,237,1,554,4,4,3,4-4-3
12140,240,1,554,4,4,3,4-4-3
15818,243,1,554,4,4,3,4-4-3
11444,244,1,554,4,4,3,4-4-3
15831,249,1,554,4,4,3,4-4-3
15215,249,1,554,4,4,3,4-4-3
11586,249,1,554,4,4,3,4-4-3
12112,249,1,554,4,4,3,4-4-3
14751,252,1,554,4,4,3,4-4-3
11320,252,1,554,4,4,3,4-4-3
12184,212,1,549,4,4,3,4-4-3
11734,212,1,549,4,4,3,4-4-3
11467,216,1,549,4,4,3,4-4-3
11251,219,1,549,4,4,3,4-4-3
17325,223,1,549,4,4,3,4-4-3
11190,226,1,549,4,4,3,4-4-3
11259,230,1,549,4,4,3,4-4-3
12166,233,1,549,4,4,3,4-4-3
11639,234,1,549,4,4,3,4-4-3
15871,241,1,549,4,4,3,4-4-3
11154,249,1,549,4,4,3,4-4-3
16513,214,1,540,4,4,3,4-4-3
16516,215,1,540,4,4,3,4-4-3
12177,217,1,540,4,4,3,4-4-3
5022,219,1,540,4,4,3,4-4-3
11250,219,1,540,4,4,3,4-4-3
8698,220,1,540,4,4,3,4-4-3
6519,221,1,540,4,4,3,4-4-3
6558,222,1,540,4,4,3,4-4-3
12179,225,1,540,4,4,3,4-4-3
11616,227,1,540,4,4,3,4-4-3
12149,228,1,540,4,4,3,4-4-3
8659,230,1,540,4,4,3,4-4-3
17321,233,1,540,4,4,3,4-4-3
6673,233,1,540,4,4,3,4-4-3
15869,235,1,540,4,4,3,4-4-3
10831,236,1,540,4,4,3,4-4-3
11258,240,1,540,4,4,3,4-4-3
6671,241,1,540,4,4,3,4-4-3
17318,241,1,540,4,4,3,4-4-3
15861,242,1,540,4,4,3,4-4-3
17317,245,1,540,4,4,3,4-4-3
12180,247,1,540,4,4,3,4-4-3
11973,249,1,540,4,4,3,4-4-3
12111,251,1,540,4,4,3,4-4-3
8164,253,1,540,4,4,3,4-4-3
15221,256,1,540,4,4,3,4-4-3
15361,257,1,540,4,4,3,4-4-3
11901,261,1,540,4,4,3,4-4-3
12615,259,1,338,4,4,3,4-4-3
8390,256,1,332,4,4,3,4-4-3
7629,244,1,317,4,4,3,4-4-3
16113,220,1,308,4,4,3,4-4-3
14521,227,1,308,4,4,3,4-4-3
4275,259,1,308,4,4,3,4-4-3
13431,248,1,301,4,4,3,4-4-3
10318,222,1,297,4,4,3,4-4-3
5601,261,1,295,4,4,3,4-4-3
14897,221,1,292,4,4,3,4-4-3
3177,236,1,292,4,4,3,4-4-3
9917,229,1,290,4,4,3,4-4-3
9598,236,1,290,4,4,3,4-4-3
11540,251,1,287,4,4,3,4-4-3
1967,211,1,277,4,4,3,4-4-3
5354,237,1,277,4,4,3,4-4-3
3769,245,1,277,4,4,3,4-4-3
8857,246,1,268,4,4,3,4-4-3
14329,214,1,260,4,4,3,4-4-3
7084,216,1,260,4,4,3,4-4-3
16845,228,1,260,4,4,3,4-4-3
11265,236,1,260,4,4,3,4-4-3
14570,237,1,260,4,4,3,4-4-3
11828,239,1,260,4,4,3,4-4-3
7976,240,1,260,4,4,3,4-4-3
9797,232,1,259,4,4,3,4-4-3
563,220,1,255,4,4,3,4-4-3
8761,251,1,247,4,4,3,4-4-3
9385,252,1,247,4,4,3,4-4-3
8656,260,1,247,4,4,3,4-4-3
16654,259,1,229,4,4,3,4-4-3
6810,211,1,223,4,4,3,4-4-3
8246,210,1,220,4,4,3,4-4-3
17547,217,1,220,4,4,3,4-4-3
2673,219,1,220,4,4,3,4-4-3
8713,227,1,220,4,4,3,4-4-3
8835,231,1,220,4,4,3,4-4-3
4110,233,1,220,4,4,3,4-4-3
7993,233,1,220,4,4,3,4-4-3
11682,236,1,220,4,4,3,4-4-3
9308,237,1,220,4,4,3,4-4-3
16735,241,1,220,4,4,3,4-4-3
7130,241,1,220,4,4,3,4-4-3
3250,247,1,220,4,4,3,4-4-3
9126,248,1,220,4,4,3,4-4-3
8661,248,1,220,4,4,3,4-4-3
1526,252,1,220,4,4,3,4-4-3
7591,255,1,220,4,4,3,4-4-3
12388,237,1,212,4,4,3,4-4-3
17891,210,1,210,4,4,3,4-4-3
11752,233,1,204,4,4,3,4-4-3
15691,251,1,203,4,4,3,4-4-3
4697,219,1,199,4,4,3,4-4-3
3836,237,1,199,4,4,3,4-4-3
14019,247,1,198,4,4,3,4-4-3
10523,214,1,194,4,4,3,4-4-3
7041,217,1,194,4,4,3,4-4-3
11778,241,1,194,4,4,3,4-4-3
12937,245,1,194,4,4,3,4-4-3
10189,247,1,194,4,4,3,4-4-3
10208,252,1,194,4,4,3,4-4-3
10953,249,1,193,4,4,3,4-4-3
16285,253,1,193,4,4,3,4-4-3
10636,225,1,192,4,4,3,4-4-3
13688,237,1,192,4,4,3,4-4-3
9458,249,1,192,4,4,3,4-4-3
11166,259,1,191,4,4,3,4-4-3
17640,220,1,190,4,4,3,4-4-3
4278,224,1,190,4,4,3,4-4-3
14173,227,1,190,4,4,3,4-4-3
18035,231,1,190,4,4,3,4-4-3
13623,254,1,190,4,4,3,4-4-3
6878,260,1,188,4,4,3,4-4-3
11192,260,1,188,4,4,3,4-4-3
16604,210,1,187,4,4,3,4-4-3
15267,254,1,187,4,4,3,4-4-3
15261,257,1,187,4,4,3,4-4-3
14175,253,1,186,4,4,3,4-4-3
11193,222,1,185,4,4,3,4-4-3
12068,246,1,185,4,4,3,4-4-3
14811,234,1,184,4,4,3,4-4-3
13279,245,1,184,4,4,3,4-4-3
15499,228,1,183,4,4,3,4-4-3
14958,232,1,183,4,4,3,4-4-3
14184,232,1,183,4,4,3,4-4-3
13813,243,1,183,4,4,3,4-4-3
2338,240,1,181,4,4,3,4-4-3
3451,254,1,181,4,4,3,4-4-3
12625,254,1,181,4,4,3,4-4-3
14327,210,1,179,4,4,3,4-4-3
16564,218,1,178,4,4,3,4-4-3
15077,225,1,177,4,4,3,4-4-3
10137,237,1,177,4,4,3,4-4-3
12471,256,1,177,4,4,3,4-4-3
3255,214,1,175,4,4,3,4-4-3
9802,226,1,175,4,4,3,4-4-3
8192,238,1,175,4,4,3,4-4-3
2308,242,1,175,4,4,3,4-4-3
17978,247,1,175,4,4,3,4-4-3
3389,249,1,175,4,4,3,4-4-3
2292,252,1,175,4,4,3,4-4-3
2481,257,1,175,4,4,3,4-4-3
2423,261,1,175,4,4,3,4-4-3
16414,247,1,174,4,4,3,4-4-3
2194,210,1,172,4,4,3,4-4-3
11108,234,1,172,4,4,3,4-4-3
2751,238,1,172,4,4,3,4-4-3
2348,241,1,172,4,4,3,4-4-3
3873,250,1,172,4,4,3,4-4-3
9516,226,1,168,4,4,3,4-4-3
10791,237,1,168,4,4,3,4-4-3
11074,254,1,168,4,4,3,4-4-3
4637,235,1,167,4,4,3,4-4-3
9909,244,1,167,4,4,3,4-4-3
6704,246,1,167,4,4,3,4-4-3
17255,225,1,166,4,4,3,4-4-3
9730,226,1,166,4,4,3,4-4-3
17932,229,1,166,4,4,3,4-4-3
15840,259,1,166,4,4,3,4-4-3
11738,233,1,165,4,4,3,4-4-3
10420,255,1,165,4,4,3,4-4-3
11311,222,1,164,4,4,3,4-4-3
4913,240,1,164,4,4,3,4-4-3
6805,219,1,162,4,4,3,4-4-3
9233,233,1,162,4,4,3,4-4-3
12201,240,1,162,4,4,3,4-4-3
1849,248,1,162,4,4,3,4-4-3
3744,210,1,158,4,4,3,4-4-3
5972,221,1,158,4,4,3,4-4-3
15086,229,1,158,4,4,3,4-4-3
7113,236,1,158,4,4,3,4-4-3
12642,239,1,158,4,4,3,4-4-3
5386,241,1,158,4,4,3,4-4-3
14125,251,1,158,4,4,3,4-4-3
14851,252,1,158,4,4,3,4-4-3
8125,39,1,1755,1,3,3,1-3-3
7369,44,1,1755,1,3,3,1-3-3
7855,44,1,1755,1,3,3,1-3-3
8000,51,1,1755,1,3,3,1-3-3
11603,56,1,1755,1,3,3,1-3-3
7956,64,1,1755,1,3,3,1-3-3
8132,51,1,1749,1,3,3,1-3-3
15959,40,1,1732,1,3,3,1-3-3
11527,74,1,1732,1,3,3,1-3-3
8121,51,1,1730,1,3,3,1-3-3
8003,53,1,1730,1,3,3,1-3-3
7617,67,1,1730,1,3,3,1-3-3
15830,39,1,1728,1,3,3,1-3-3
8110,48,1,1728,1,3,3,1-3-3
11636,53,1,1728,1,3,3,1-3-3
8157,55,1,1728,1,3,3,1-3-3
15868,60,1,1728,1,3,3,1-3-3
7791,75,1,1728,1,3,3,1-3-3
7915,51,1,1726,1,3,3,1-3-3
7363,63,1,1725,1,3,3,1-3-3
16306,48,1,1715,1,3,3,1-3-3
11638,58,1,1715,1,3,3,1-3-3
7609,68,1,1715,1,3,3,1-3-3
8158,37,1,1701,1,3,3,1-3-3
11637,40,1,1701,1,3,3,1-3-3
7364,43,1,1701,1,3,3,1-3-3
7867,51,1,1701,1,3,3,1-3-3
8134,52,1,1701,1,3,3,1-3-3
8109,55,1,1701,1,3,3,1-3-3
11619,57,1,1701,1,3,3,1-3-3
11567,67,1,1701,1,3,3,1-3-3
7640,67,1,1701,1,3,3,1-3-3
7680,73,1,1701,1,3,3,1-3-3
6859,74,1,1701,1,3,3,1-3-3
17103,36,1,1470,1,3,3,1-3-3
14650,67,1,1365,1,3,3,1-3-3
8206,49,1,1320,1,3,3,1-3-3
17092,68,1,1320,1,3,3,1-3-3
14701,49,1,1269,1,3,3,1-3-3
16181,64,1,1269,1,3,3,1-3-3
14694,50,1,1237,1,3,3,1-3-3
16162,65,1,1237,1,3,3,1-3-3
12800,51,1,1229,1,3,3,1-3-3
14695,62,1,1224,1,3,3,1-3-3
17104,51,1,1215,1,3,3,1-3-3
16170,60,1,1215,1,3,3,1-3-3
11620,51,1,919,1,3,3,1-3-3
7955,72,1,893,1,3,3,1-3-3
18382,40,1,881,1,3,3,1-3-3
16896,48,1,881,1,3,3,1-3-3
4335,36,1,866,1,3,3,1-3-3
7957,42,1,866,1,3,3,1-3-3
17369,35,1,861,1,3,3,1-3-3
16847,60,1,861,1,3,3,1-3-3
14526,68,1,857,1,3,3,1-3-3
12959,74,1,857,1,3,3,1-3-3
16882,47,1,847,1,3,3,1-3-3
16900,54,1,847,1,3,3,1-3-3
12842,71,1,847,1,3,3,1-3-3
16774,73,1,847,1,3,3,1-3-3
4531,47,1,846,1,3,3,1-3-3
12234,37,1,810,1,3,3,1-3-3
11524,44,1,806,1,3,3,1-3-3
11618,47,1,806,1,3,3,1-3-3
14366,59,1,804,1,3,3,1-3-3
4324,73,1,804,1,3,3,1-3-3
13312,48,1,795,1,3,3,1-3-3
18002,59,1,795,1,3,3,1-3-3
9750,64,1,795,1,3,3,1-3-3
17727,69,1,778,1,3,3,1-3-3
18376,38,1,756,1,3,3,1-3-3
18042,38,1,752,1,3,3,1-3-3
16899,50,1,751,1,3,3,1-3-3
16785,73,1,751,1,3,3,1-3-3
14857,47,1,750,1,3,3,1-3-3
16855,61,1,750,1,3,3,1-3-3
18375,61,1,742,1,3,3,1-3-3
11681,75,1,739,1,3,3,1-3-3
13309,37,1,731,1,3,3,1-3-3
12834,66,1,722,1,3,3,1-3-3
12871,42,1,718,1,3,3,1-3-3
5125,75,1,708,1,3,3,1-3-3
18312,70,1,704,1,3,3,1-3-3
9079,72,1,699,1,3,3,1-3-3
16970,68,1,693,1,3,3,1-3-3
12837,73,1,693,1,3,3,1-3-3
13029,40,1,686,1,3,3,1-3-3
12872,53,1,674,1,3,3,1-3-3
14584,50,1,672,1,3,3,1-3-3
14591,51,1,672,1,3,3,1-3-3
14602,62,1,672,1,3,3,1-3-3
17388,75,1,672,1,3,3,1-3-3
13325,43,1,670,1,3,3,1-3-3
13338,47,1,670,1,3,3,1-3-3
13324,58,1,670,1,3,3,1-3-3
8898,74,1,667,1,3,3,1-3-3
9005,53,1,660,1,3,3,1-3-3
9003,54,1,660,1,3,3,1-3-3
17119,41,1,659,1,3,3,1-3-3
14572,46,1,659,1,3,3,1-3-3
13389,56,1,659,1,3,3,1-3-3
12879,56,1,659,1,3,3,1-3-3
13240,61,1,659,1,3,3,1-3-3
17531,64,1,659,1,3,3,1-3-3
12933,66,1,659,1,3,3,1-3-3
12590,75,1,659,1,3,3,1-3-3
5211,47,1,646,1,3,3,1-3-3
18346,36,1,645,1,3,3,1-3-3
11017,38,1,645,1,3,3,1-3-3
14611,38,1,645,1,3,3,1-3-3
17526,40,1,645,1,3,3,1-3-3
13403,45,1,645,1,3,3,1-3-3
13329,46,1,645,1,3,3,1-3-3
18028,48,1,645,1,3,3,1-3-3
17694,49,1,645,1,3,3,1-3-3
9752,50,1,645,1,3,3,1-3-3
13335,51,1,645,1,3,3,1-3-3
17509,52,1,645,1,3,3,1-3-3
17120,53,1,645,1,3,3,1-3-3
17135,55,1,645,1,3,3,1-3-3
13058,56,1,645,1,3,3,1-3-3
17196,58,1,645,1,3,3,1-3-3
13336,59,1,645,1,3,3,1-3-3
13331,59,1,645,1,3,3,1-3-3
17439,59,1,645,1,3,3,1-3-3
13297,62,1,645,1,3,3,1-3-3
17134,63,1,645,1,3,3,1-3-3
12909,66,1,645,1,3,3,1-3-3
17161,67,1,645,1,3,3,1-3-3
14452,67,1,645,1,3,3,1-3-3
14304,73,1,645,1,3,3,1-3-3
12856,73,1,642,1,3,3,1-3-3
5217,58,1,638,1,3,3,1-3-3
5122,70,1,638,1,3,3,1-3-3
13334,61,1,635,1,3,3,1-3-3
12874,56,1,629,1,3,3,1-3-3
13057,62,1,629,1,3,3,1-3-3
10055,50,1,626,1,3,3,1-3-3
5231,45,1,619,1,3,3,1-3-3
8996,72,1,619,1,3,3,1-3-3
5216,41,1,618,1,3,3,1-3-3
13357,41,1,615,1,3,3,1-3-3
16861,42,1,615,1,3,3,1-3-3
13239,44,1,609,1,3,3,1-3-3
10386,45,1,609,1,3,3,1-3-3
13401,48,1,609,1,3,3,1-3-3
13296,54,1,609,1,3,3,1-3-3
16819,36,1,608,1,3,3,1-3-3
5126,60,1,607,1,3,3,1-3-3
12885,35,1,604,1,3,3,1-3-3
13255,37,1,604,1,3,3,1-3-3
13330,43,1,604,1,3,3,1-3-3
12883,52,1,604,1,3,3,1-3-3
17429,73,1,604,1,3,3,1-3-3
17518,35,1,602,1,3,3,1-3-3
16811,49,1,602,1,3,3,1-3-3
17504,52,1,602,1,3,3,1-3-3
6657,73,1,602,1,3,3,1-3-3
10039,60,1,592,1,3,3,1-3-3
13039,51,1,588,1,3,3,1-3-3
18315,73,1,588,1,3,3,1-3-3
5212,61,1,587,1,3,3,1-3-3
8993,71,1,587,1,3,3,1-3-3
13386,41,1,581,1,3,3,1-3-3
17512,42,1,581,1,3,3,1-3-3
12887,59,1,581,1,3,3,1-3-3
14310,68,1,581,1,3,3,1-3-3
9092,72,1,581,1,3,3,1-3-3
9004,48,1,580,1,3,3,1-3-3
12884,39,1,575,1,3,3,1-3-3
13287,45,1,575,1,3,3,1-3-3
5230,56,1,572,1,3,3,1-3-3
5229,52,1,570,1,3,3,1-3-3
14592,38,1,567,1,3,3,1-3-3
17190,42,1,567,1,3,3,1-3-3
12897,48,1,567,1,3,3,1-3-3
9034,54,1,567,1,3,3,1-3-3
13326,55,1,567,1,3,3,1-3-3
17136,61,1,567,1,3,3,1-3-3
17438,63,1,567,1,3,3,1-3-3
18347,64,1,567,1,3,3,1-3-3
11685,66,1,567,1,3,3,1-3-3
13874,66,1,567,1,3,3,1-3-3
17516,44,1,565,1,3,3,1-3-3
16864,45,1,565,1,3,3,1-3-3
9016,48,1,565,1,3,3,1-3-3
11014,49,1,565,1,3,3,1-3-3
17475,57,1,565,1,3,3,1-3-3
12588,66,1,565,1,3,3,1-3-3
5137,66,1,565,1,3,3,1-3-3
12708,74,1,565,1,3,3,1-3-3
13011,75,1,565,1,3,3,1-3-3
13232,38,1,563,1,3,3,1-3-3
13033,41,1,563,1,3,3,1-3-3
17528,42,1,563,1,3,3,1-3-3
17285,44,1,563,1,3,3,1-3-3
16818,46,1,563,1,3,3,1-3-3
13235,52,1,563,1,3,3,1-3-3
17517,62,1,563,1,3,3,1-3-3
13030,62,1,563,1,3,3,1-3-3
12845,69,1,563,1,3,3,1-3-3
16985,65,1,561,1,3,3,1-3-3
12509,73,1,561,1,3,3,1-3-3
12873,44,1,556,1,3,3,1-3-3
13327,46,1,556,1,3,3,1-3-3
9013,55,1,555,1,3,3,1-3-3
13339,40,1,554,1,3,3,1-3-3
14596,42,1,554,1,3,3,1-3-3
18344,44,1,554,1,3,3,1-3-3
13233,45,1,554,1,3,3,1-3-3
16987,54,1,554,1,3,3,1-3-3
14553,57,1,554,1,3,3,1-3-3
13222,58,1,554,1,3,3,1-3-3
12881,59,1,554,1,3,3,1-3-3
16988,59,1,554,1,3,3,1-3-3
13234,63,1,554,1,3,3,1-3-3
17070,66,1,554,1,3,3,1-3-3
9077,72,1,554,1,3,3,1-3-3
18345,37,1,549,1,3,3,1-3-3
13328,38,1,549,1,3,3,1-3-3
16863,42,1,549,1,3,3,1-3-3
13337,45,1,549,1,3,3,1-3-3
9745,57,1,549,1,3,3,1-3-3
13322,57,1,549,1,3,3,1-3-3
17133,58,1,549,1,3,3,1-3-3
17478,59,1,549,1,3,3,1-3-3
12888,60,1,549,1,3,3,1-3-3
12882,62,1,549,1,3,3,1-3-3
13332,62,1,549,1,3,3,1-3-3
12710,65,1,549,1,3,3,1-3-3
9091,65,1,549,1,3,3,1-3-3
12494,71,1,549,1,3,3,1-3-3
14469,74,1,549,1,3,3,1-3-3
13038,36,1,540,1,3,3,1-3-3
10387,37,1,540,1,3,3,1-3-3
13388,38,1,540,1,3,3,1-3-3
14588,39,1,540,1,3,3,1-3-3
9014,40,1,540,1,3,3,1-3-3
9012,40,1,540,1,3,3,1-3-3
12886,41,1,540,1,3,3,1-3-3
9754,42,1,540,1,3,3,1-3-3
16862,43,1,540,1,3,3,1-3-3
14590,44,1,540,1,3,3,1-3-3
14597,46,1,540,1,3,3,1-3-3
14598,46,1,540,1,3,3,1-3-3
5129,50,1,540,1,3,3,1-3-3
13225,50,1,540,1,3,3,1-3-3
17693,53,1,540,1,3,3,1-3-3
13292,54,1,540,1,3,3,1-3-3
12896,56,1,540,1,3,3,1-3-3
17121,57,1,540,1,3,3,1-3-3
14576,60,1,540,1,3,3,1-3-3
16974,69,1,540,1,3,3,1-3-3
12841,71,1,540,1,3,3,1-3-3
12839,73,1,540,1,3,3,1-3-3
12481,73,1,540,1,3,3,1-3-3
12500,73,1,540,1,3,3,1-3-3
13632,74,1,340,1,3,3,1-3-3
9057,72,1,338,1,3,3,1-3-3
3691,43,1,317,1,3,3,1-3-3
15283,44,1,312,1,3,3,1-3-3
5297,61,1,311,1,3,3,1-3-3
10793,63,1,308,1,3,3,1-3-3
2390,63,1,304,1,3,3,1-3-3
17618,46,1,297,1,3,3,1-3-3
12972,56,1,287,1,3,3,1-3-3
4191,58,1,287,1,3,3,1-3-3
4671,46,1,285,1,3,3,1-3-3
4651,49,1,285,1,3,3,1-3-3
11484,59,1,280,1,3,3,1-3-3
2834,75,1,277,1,3,3,1-3-3
12486,33,1,260,1,3,3,1-3-3
4673,39,1,260,1,3,3,1-3-3
12495,46,1,260,1,3,3,1-3-3
5100,64,1,260,1,3,3,1-3-3
18134,38,1,259,1,3,3,1-3-3
13216,48,1,259,1,3,3,1-3-3
15167,39,1,247,1,3,3,1-3-3
18073,39,1,247,1,3,3,1-3-3
7994,55,1,247,1,3,3,1-3-3
7978,57,1,247,1,3,3,1-3-3
9368,63,1,247,1,3,3,1-3-3
15908,70,1,232,1,3,3,1-3-3
8668,74,1,221,1,3,3,1-3-3
8841,35,1,220,1,3,3,1-3-3
7835,35,1,220,1,3,3,1-3-3
8851,40,1,220,1,3,3,1-3-3
3253,43,1,220,1,3,3,1-3-3
8237,44,1,220,1,3,3,1-3-3
8669,45,1,220,1,3,3,1-3-3
4077,45,1,220,1,3,3,1-3-3
1900,46,1,220,1,3,3,1-3-3
8235,52,1,220,1,3,3,1-3-3
3461,59,1,220,1,3,3,1-3-3
17582,61,1,220,1,3,3,1-3-3
10498,55,1,213,1,3,3,1-3-3
3552,43,1,212,1,3,3,1-3-3
14166,47,1,210,1,3,3,1-3-3
4480,73,1,204,1,3,3,1-3-3
15529,34,1,199,1,3,3,1-3-3
2728,53,1,199,1,3,3,1-3-3
13407,43,1,196,1,3,3,1-3-3
10968,63,1,194,1,3,3,1-3-3
18340,40,1,192,1,3,3,1-3-3
18101,64,1,191,1,3,3,1-3-3
13409,66,1,190,1,3,3,1-3-3
11223,44,1,188,1,3,3,1-3-3
12687,65,1,188,1,3,3,1-3-3
13518,34,1,187,1,3,3,1-3-3
16636,48,1,187,1,3,3,1-3-3
3179,69,1,187,1,3,3,1-3-3
10993,35,1,184,1,3,3,1-3-3
18419,41,1,184,1,3,3,1-3-3
14905,61,1,183,1,3,3,1-3-3
4011,40,1,181,1,3,3,1-3-3
9022,44,1,181,1,3,3,1-3-3
10778,69,1,181,1,3,3,1-3-3
5118,72,1,180,1,3,3,1-3-3
17637,37,1,179,1,3,3,1-3-3
16748,62,1,178,1,3,3,1-3-3
16658,65,1,178,1,3,3,1-3-3
10309,54,1,175,1,3,3,1-3-3
3334,66,1,175,1,3,3,1-3-3
7452,72,1,175,1,3,3,1-3-3
3622,43,1,174,1,3,3,1-3-3
12553,68,1,174,1,3,3,1-3-3
2307,47,1,172,1,3,3,1-3-3
1752,54,1,172,1,3,3,1-3-3
2376,60,1,172,1,3,3,1-3-3
2336,63,1,172,1,3,3,1-3-3
4050,67,1,172,1,3,3,1-3-3
9779,36,1,168,1,3,3,1-3-3
9434,55,1,168,1,3,3,1-3-3
10155,58,1,168,1,3,3,1-3-3
8357,36,1,167,1,3,3,1-3-3
9138,57,1,167,1,3,3,1-3-3
4739,47,1,166,1,3,3,1-3-3
9532,70,1,165,1,3,3,1-3-3
17933,51,1,164,1,3,3,1-3-3
4836,57,1,164,1,3,3,1-3-3
11700,70,1,163,1,3,3,1-3-3
9954,75,1,163,1,3,3,1-3-3
11982,51,1,162,1,3,3,1-3-3
11371,37,1,160,1,3,3,1-3-3
11006,36,1,159,1,3,3,1-3-3
12514,35,1,158,1,3,3,1-3-3
16596,45,1,158,1,3,3,1-3-3
10760,47,1,158,1,3,3,1-3-3
5074,51,1,158,1,3,3,1-3-3
7551,57,1,158,1,3,3,1-3-3
4273,69,1,158,1,3,3,1-3-3
7912,71,1,158,1,3,3,1-3-3
7102,75,1,158,1,3,3,1-3-3
11593,77,1,1755,2,3,3,2-3-3
7685,80,1,1755,2,3,3,2-3-3
7801,87,1,1755,2,3,3,2-3-3
7432,104,1,1755,2,3,3,2-3-3
11462,110,1,1755,2,3,3,2-3-3
7372,114,1,1755,2,3,3,2-3-3
7235,117,1,1755,2,3,3,2-3-3
7549,118,1,1755,2,3,3,2-3-3
7671,83,1,1742,2,3,3,2-3-3
7569,77,1,1732,2,3,3,2-3-3
15829,89,1,1732,2,3,3,2-3-3
11468,108,1,1732,2,3,3,2-3-3
7563,114,1,1732,2,3,3,2-3-3
7234,125,1,1732,2,3,3,2-3-3
7228,125,1,1730,2,3,3,2-3-3
6872,126,1,1730,2,3,3,2-3-3
7799,93,1,1728,2,3,3,2-3-3
15228,96,1,1728,2,3,3,2-3-3
11443,97,1,1728,2,3,3,2-3-3
7439,101,1,1728,2,3,3,2-3-3
10272,107,1,1728,2,3,3,2-3-3
11457,107,1,1728,2,3,3,2-3-3
7229,120,1,1728,2,3,3,2-3-3
7410,125,1,1728,2,3,3,2-3-3
7552,125,1,1728,2,3,3,2-3-3
6405,130,1,1728,2,3,3,2-3-3
11452,136,1,1728,2,3,3,2-3-3
7227,104,1,1726,2,3,3,2-3-3
7370,112,1,1726,2,3,3,2-3-3
10269,117,1,1726,2,3,3,2-3-3
7546,119,1,1726,2,3,3,2-3-3
15855,89,1,1715,2,3,3,2-3-3
7565,95,1,1715,2,3,3,2-3-3
11595,89,1,1710,2,3,3,2-3-3
7568,77,1,1701,2,3,3,2-3-3
7599,77,1,1701,2,3,3,2-3-3
11469,77,1,1701,2,3,3,2-3-3
11600,82,1,1701,2,3,3,2-3-3
7646,86,1,1701,2,3,3,2-3-3
15856,91,1,1701,2,3,3,2-3-3
7557,96,1,1701,2,3,3,2-3-3
7230,98,1,1701,2,3,3,2-3-3
11440,98,1,1701,2,3,3,2-3-3
15229,110,1,1701,2,3,3,2-3-3
7371,110,1,1701,2,3,3,2-3-3
7554,119,1,1701,2,3,3,2-3-3
7440,122,1,1701,2,3,3,2-3-3
6477,124,1,1701,2,3,3,2-3-3
17099,82,1,1320,2,3,3,2-3-3
12795,122,1,1320,2,3,3,2-3-3
16140,98,1,1283,2,3,3,2-3-3
14684,78,1,1251,2,3,3,2-3-3
12790,130,1,1251,2,3,3,2-3-3
16137,129,1,1242,2,3,3,2-3-3
16155,104,1,1229,2,3,3,2-3-3
14640,107,1,1229,2,3,3,2-3-3
16167,107,1,997,2,3,3,2-3-3
4292,78,1,989,2,3,3,2-3-3
4284,114,1,989,2,3,3,2-3-3
11445,92,1,946,2,3,3,2-3-3
10667,130,1,946,2,3,3,2-3-3
16809,80,1,936,2,3,3,2-3-3
18463,124,1,925,2,3,3,2-3-3
