audit_id,table_name,load_type,records_loaded,load_started_at,load_ended_at,load_timestamp,status,error_message,file_name,dag_id,run_id
233,raw_crm_sales_details,incremental,0,2025-07-10 16:13:10.699038,2025-07-10 16:19:46.657837,2025-07-10 16:19:46.657837,success,,sales_details_inc_20250710_1613.csv,incremental_load_dag,scheduled__2025-07-10T16:12:00+00:00
234,raw_crm_sales_details,initial,580409,2025-07-08 09:23:47.047771,2025-07-08 09:23:50.172792,2025-07-08 09:23:50.172792,success,,,postgres_dwh_initial_load_dag,scheduled__2025-07-08T09:20:00+00:00
235,raw_erp_px_cat_g1v2,incremental,30,2025-07-05 01:04:08.730334,2025-07-05 01:08:23.801481,2025-07-05 01:08:23.801481,success,,px_cat_g1v2_inc_20250705_0104.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-05T01:04:00+00:00
236,raw_crm_prd_info,incremental,0,2025-07-09 06:16:19.464015,2025-07-09 06:18:34.978039,2025-07-09 06:18:34.978039,failed,Memory limit exceeded during processing,prd_info_inc_20250709_0616.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-09T06:16:00+00:00
237,raw_erp_loc_a101,incremental,1001,2025-07-04 23:04:39.713120,2025-07-04 23:04:41.282559,2025-07-04 23:04:41.282559,success,,loc_a101_inc_20250704_2304.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T23:04:00+00:00
238,raw_crm_sales_details,incremental,22746,2025-07-07 07:19:49.560121,2025-07-07 07:20:08.748492,2025-07-07 07:20:08.748492,success,,sales_details_inc_20250707_0719.csv,incremental_load_dag,scheduled__2025-07-07T07:16:00+00:00
239,raw_crm_sales_details,incremental,26069,2025-07-07 14:11:32.252320,2025-07-07 14:12:00.953364,2025-07-07 14:12:00.953364,success,,sales_details_inc_20250707_1411.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-07T14:08:00+00:00
240,raw_crm_sales_details,initial,456534,2025-07-11 05:18:56.154932,2025-07-11 05:18:56.519650,2025-07-11 05:18:56.519650,success,,,postgres_dwh_initial_load_dag,scheduled__2025-07-11T05:16:00+00:00
241,raw_erp_cust_az12,incremental,1086,2025-07-03 22:28:06.257536,2025-07-03 22:28:18.425165,2025-07-03 22:28:18.425165,success,,cust_az12_inc_20250703_2228.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-03T22:28:00+00:00
242,raw_crm_prd_info,incremental,0,2025-07-07 04:30:20.016794,2025-07-07 04:30:20.209065,2025-07-07 04:30:20.209065,failed,File not found in staging directory,prd_info_inc_20250707_0430.csv,weekly_maintenance_dag,scheduled__2025-07-07T04:28:00+00:00
243,raw_crm_prd_info,incremental,168,2025-07-09 16:46:57.490821,2025-07-09 16:46:58.436568,2025-07-09 16:46:58.436568,success,,prd_info_inc_20250709_1646.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-09T16:44:00+00:00
244,raw_crm_cust_info,incremental,0,2025-07-04 01:17:11.662519,2025-07-04 01:17:12.499248,2025-07-04 01:17:12.499248,success,,cust_info_inc_20250704_0117.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T01:16:00+00:00
245,raw_crm_prd_info,incremental,0,2025-07-06 08:56:21.210096,2025-07-06 09:01:19.368960,2025-07-06 09:01:19.368960,failed,Insufficient disk space,prd_info_inc_20250706_0856.csv,emergency_reload_dag,scheduled__2025-07-06T08:56:00+00:00
246,raw_crm_sales_details,incremental,29852,2025-07-03 14:39:06.496776,2025-07-03 14:45:01.254618,2025-07-03 14:45:01.254618,success,,sales_details_inc_20250703_1439.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-03T14:36:00+00:00
247,raw_crm_cust_info,incremental,1181,2025-07-10 11:50:29.552036,2025-07-10 11:50:30.415038,2025-07-10 11:50:30.415038,success,,cust_info_inc_20250710_1150.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-10T11:48:00+00:00
248,raw_crm_cust_info,incremental,1167,2025-07-06 00:39:55.359624,2025-07-06 00:48:49.449652,2025-07-06 00:48:49.449652,success,,cust_info_inc_20250706_0039.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-06T00:36:00+00:00
249,raw_crm_cust_info,incremental,1247,2025-07-05 06:24:53.673439,2025-07-05 06:25:06.733707,2025-07-05 06:25:06.733707,success,,cust_info_inc_20250705_0624.csv,incremental_load_dag,scheduled__2025-07-05T06:24:00+00:00
250,raw_crm_cust_info,incremental,1495,2025-07-09 11:17:28.918254,2025-07-09 11:17:57.100870,2025-07-09 11:17:57.100870,success,,cust_info_inc_20250709_1117.csv,postgres_dwh_initial_load_dag,manual__2025-07-09T11:17:28.686+00:00
251,raw_erp_cust_az12,incremental,1023,2025-07-06 05:31:53.053621,2025-07-06 05:31:53.440870,2025-07-06 05:31:53.440870,success,,cust_az12_inc_20250706_0531.csv,daily_refresh_dag,scheduled__2025-07-06T05:28:00+00:00
252,raw_erp_cust_az12,incremental,1262,2025-07-05 19:06:23.631957,2025-07-05 19:07:26.299987,2025-07-05 19:07:26.299987,success,,cust_az12_inc_20250705_1906.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-05T19:04:00+00:00
253,raw_crm_sales_details,incremental,28344,2025-07-05 05:54:34.480119,2025-07-05 05:54:36.354825,2025-07-05 05:54:36.354825,success,,sales_details_inc_20250705_0554.csv,weekly_maintenance_dag,manual__2025-07-05T05:54:33.578+00:00
254,raw_erp_loc_a101,incremental,673,2025-07-04 01:30:50.518558,2025-07-04 01:31:18.720792,2025-07-04 01:31:18.720792,success,,loc_a101_inc_20250704_0130.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T01:28:00+00:00
255,raw_erp_px_cat_g1v2,incremental,0,2025-07-05 21:13:20.052464,2025-07-05 21:13:21.017192,2025-07-05 21:13:21.017192,failed,Memory limit exceeded during processing,px_cat_g1v2_inc_20250705_2113.csv,emergency_reload_dag,scheduled__2025-07-05T21:12:00+00:00
256,raw_erp_cust_az12,incremental,1437,2025-07-08 23:28:54.805421,2025-07-08 23:31:37.847898,2025-07-08 23:31:37.847898,success,,cust_az12_inc_20250708_2328.csv,emergency_reload_dag,scheduled__2025-07-08T23:28:00+00:00
257,raw_erp_loc_a101,incremental,816,2025-07-10 19:10:58.213641,2025-07-10 19:16:46.813645,2025-07-10 19:16:46.813645,success,,loc_a101_inc_20250710_1910.csv,incremental_load_dag,scheduled__2025-07-10T19:08:00+00:00
258,raw_crm_cust_info,initial,0,2025-07-05 09:43:32.211522,2025-07-05 09:43:58.112545,2025-07-05 09:43:58.112545,failed,Connection timeout to source database,,postgres_dwh_initial_load_dag,scheduled__2025-07-05T09:40:00+00:00
259,raw_erp_loc_a101,incremental,705,2025-07-10 23:58:37.225071,2025-07-11 00:05:38.177939,2025-07-11 00:05:38.177939,success,,loc_a101_inc_20250710_2358.csv,weekly_maintenance_dag,scheduled__2025-07-10T23:56:00+00:00
260,raw_erp_cust_az12,incremental,1388,2025-07-09 10:55:56.141618,2025-07-09 10:56:24.689157,2025-07-09 10:56:24.689157,success,,cust_az12_inc_20250709_1055.csv,incremental_load_dag,scheduled__2025-07-09T10:52:00+00:00
261,raw_crm_sales_details,incremental,23728,2025-07-07 10:54:16.696716,2025-07-07 11:02:15.401026,2025-07-07 11:02:15.401026,success,,sales_details_inc_20250707_1054.csv,incremental_load_dag,manual__2025-07-07T10:54:16.275+00:00
262,raw_erp_cust_az12,incremental,1041,2025-07-04 01:55:32.729168,2025-07-04 01:58:23.402780,2025-07-04 01:58:23.402780,success,,cust_az12_inc_20250704_0155.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T01:52:00+00:00
263,raw_erp_loc_a101,incremental,0,2025-07-08 14:53:31.092266,2025-07-08 14:53:52.270663,2025-07-08 14:53:52.270663,success,,loc_a101_inc_20250708_1453.csv,incremental_load_dag,manual__2025-07-08T14:53:30.652+00:00
264,raw_crm_prd_info,incremental,175,2025-07-06 13:02:39.049922,2025-07-06 13:03:08.433942,2025-07-06 13:03:08.433942,success,,prd_info_inc_20250706_1302.csv,emergency_reload_dag,scheduled__2025-07-06T13:00:00+00:00
265,raw_crm_sales_details,incremental,28561,2025-07-09 10:14:21.494715,2025-07-09 10:14:21.945155,2025-07-09 10:14:21.945155,success,,sales_details_inc_20250709_1014.csv,emergency_reload_dag,scheduled__2025-07-09T10:12:00+00:00
266,raw_crm_sales_details,incremental,0,2025-07-10 01:16:18.019486,2025-07-10 01:16:19.307320,2025-07-10 01:16:19.307320,failed,Connection timeout to source database,sales_details_inc_20250710_0116.csv,incremental_load_dag,scheduled__2025-07-10T01:16:00+00:00
267,raw_erp_cust_az12,incremental,1504,2025-07-10 00:43:52.195571,2025-07-10 00:44:04.245708,2025-07-10 00:44:04.245708,success,,cust_az12_inc_20250710_0043.csv,daily_refresh_dag,scheduled__2025-07-10T00:40:00+00:00
268,raw_crm_cust_info,incremental,1377,2025-07-08 12:52:30.268179,2025-07-08 12:52:31.074801,2025-07-08 12:52:31.074801,success,,cust_info_inc_20250708_1252.csv,daily_refresh_dag,manual__2025-07-08T12:52:29.677+00:00
269,raw_erp_loc_a101,incremental,630,2025-07-04 00:01:22.556029,2025-07-04 00:08:28.849281,2025-07-04 00:08:28.849281,success,,loc_a101_inc_20250704_0001.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T00:00:00+00:00
270,raw_erp_cust_az12,incremental,1069,2025-07-08 12:07:06.246001,2025-07-08 12:10:09.740653,2025-07-08 12:10:09.740653,success,,cust_az12_inc_20250708_1207.csv,postgres_dwh_initial_load_dag,manual__2025-07-08T12:07:05.359+00:00
271,raw_crm_sales_details,initial,499142,2025-07-04 09:52:41.544769,2025-07-04 09:54:31.654818,2025-07-04 09:54:31.654818,success,,,postgres_dwh_initial_load_dag,scheduled__2025-07-04T09:52:00+00:00
272,raw_crm_cust_info,incremental,1545,2025-07-11 06:48:30.157116,2025-07-11 06:49:46.676597,2025-07-11 06:49:46.676597,success,,cust_info_inc_20250711_0648.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-11T06:48:00+00:00
273,raw_erp_loc_a101,incremental,640,2025-07-07 18:46:32.215441,2025-07-07 18:54:34.459800,2025-07-07 18:54:34.459800,success,,loc_a101_inc_20250707_1846.csv,incremental_load_dag,manual__2025-07-07T18:46:31.691+00:00
274,raw_erp_px_cat_g1v2,incremental,22,2025-07-04 17:03:32.603743,2025-07-04 17:03:57.066062,2025-07-04 17:03:57.066062,success,,px_cat_g1v2_inc_20250704_1703.csv,weekly_maintenance_dag,scheduled__2025-07-04T17:00:00+00:00
275,raw_erp_loc_a101,incremental,767,2025-07-03 15:10:47.895623,2025-07-03 15:11:17.084752,2025-07-03 15:11:17.084752,success,,loc_a101_inc_20250703_1510.csv,weekly_maintenance_dag,scheduled__2025-07-03T15:08:00+00:00
276,raw_crm_cust_info,incremental,1191,2025-07-09 22:22:02.092291,2025-07-09 22:22:14.196547,2025-07-09 22:22:14.196547,success,,cust_info_inc_20250709_2222.csv,postgres_dwh_initial_load_dag,manual__2025-07-09T22:22:01.843+00:00
277,raw_erp_px_cat_g1v2,incremental,27,2025-07-06 09:18:03.996485,2025-07-06 09:24:06.402729,2025-07-06 09:24:06.402729,success,,px_cat_g1v2_inc_20250706_0918.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-06T09:16:00+00:00
278,raw_erp_cust_az12,incremental,1424,2025-07-10 10:20:03.281310,2025-07-10 10:20:05.176737,2025-07-10 10:20:05.176737,success,,cust_az12_inc_20250710_1020.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-10T10:20:00+00:00
279,raw_crm_sales_details,incremental,20561,2025-07-06 18:28:49.751005,2025-07-06 18:32:23.261384,2025-07-06 18:32:23.261384,success,,sales_details_inc_20250706_1828.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-06T18:28:00+00:00
280,raw_erp_loc_a101,incremental,701,2025-07-11 08:46:13.690236,2025-07-11 08:46:34.427438,2025-07-11 08:46:34.427438,success,,loc_a101_inc_20250711_0846.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-11T08:44:00+00:00
281,raw_erp_loc_a101,incremental,1032,2025-07-07 23:19:54.058708,2025-07-07 23:29:52.072359,2025-07-07 23:29:52.072359,success,,loc_a101_inc_20250707_2319.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-07T23:16:00+00:00
282,raw_crm_sales_details,incremental,0,2025-07-06 06:27:00.063628,2025-07-06 06:27:00.236329,2025-07-06 06:27:00.236329,timeout,Operation timed out after 300 seconds,sales_details_inc_20250706_0626.csv,daily_refresh_dag,scheduled__2025-07-06T06:24:00+00:00
283,raw_erp_loc_a101,incremental,756,2025-07-08 12:52:38.631913,2025-07-08 12:55:17.487401,2025-07-08 12:55:17.487401,success,,loc_a101_inc_20250708_1252.csv,postgres_dwh_initial_load_dag,manual__2025-07-08T12:52:38.212+00:00
284,raw_crm_sales_details,incremental,21999,2025-07-05 22:41:10.782297,2025-07-05 22:41:23.060561,2025-07-05 22:41:23.060561,success,,sales_details_inc_20250705_2241.csv,emergency_reload_dag,scheduled__2025-07-05T22:40:00+00:00
285,raw_crm_sales_details,incremental,0,2025-07-07 11:16:22.338014,2025-07-07 11:26:21.437049,2025-07-07 11:26:21.437049,success,,sales_details_inc_20250707_1116.csv,incremental_load_dag,scheduled__2025-07-07T11:16:00+00:00
286,raw_erp_cust_az12,incremental,1513,2025-07-10 23:49:48.214939,2025-07-10 23:58:36.221795,2025-07-10 23:58:36.221795,success,,cust_az12_inc_20250710_2349.csv,postgres_dwh_initial_load_dag,manual__2025-07-10T23:49:47.633+00:00
287,raw_crm_sales_details,incremental,25403,2025-07-06 16:23:20.037217,2025-07-06 16:27:51.279912,2025-07-06 16:27:51.279912,success,,sales_details_inc_20250706_1623.csv,emergency_reload_dag,scheduled__2025-07-06T16:20:00+00:00
288,raw_erp_loc_a101,incremental,964,2025-07-10 22:23:04.472259,2025-07-10 22:23:14.413478,2025-07-10 22:23:14.413478,success,,loc_a101_inc_20250710_2223.csv,daily_refresh_dag,scheduled__2025-07-10T22:20:00+00:00
289,raw_erp_px_cat_g1v2,incremental,32,2025-07-10 17:28:34.674305,2025-07-10 17:28:35.208492,2025-07-10 17:28:35.208492,success,,px_cat_g1v2_inc_20250710_1728.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-10T17:28:00+00:00
290,raw_crm_sales_details,incremental,0,2025-07-10 03:31:44.107567,2025-07-10 03:31:56.680254,2025-07-10 03:31:56.680254,failed,Insufficient disk space,sales_details_inc_20250710_0331.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-10T03:28:00+00:00
291,raw_crm_sales_details,incremental,30710,2025-07-07 20:04:58.049848,2025-07-07 20:08:17.464272,2025-07-07 20:08:17.464272,success,,sales_details_inc_20250707_2004.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-07T20:04:00+00:00
292,raw_crm_sales_details,incremental,18104,2025-07-05 21:58:17.101532,2025-07-05 21:58:18.915085,2025-07-05 21:58:18.915085,success,,sales_details_inc_20250705_2158.csv,incremental_load_dag,scheduled__2025-07-05T21:56:00+00:00
293,raw_crm_cust_info,incremental,0,2025-07-05 21:42:58.124081,2025-07-05 21:42:58.483482,2025-07-05 21:42:58.483482,success,,cust_info_inc_20250705_2142.csv,incremental_load_dag,manual__2025-07-05T21:42:58.046+00:00
294,raw_crm_cust_info,incremental,0,2025-07-08 03:41:52.237732,2025-07-08 03:42:07.658802,2025-07-08 03:42:07.658802,success,,cust_info_inc_20250708_0341.csv,emergency_reload_dag,scheduled__2025-07-08T03:40:00+00:00
295,raw_crm_prd_info,incremental,183,2025-07-09 15:23:14.683685,2025-07-09 15:23:18.729017,2025-07-09 15:23:18.729017,success,,prd_info_inc_20250709_1523.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-09T15:20:00+00:00
296,raw_crm_sales_details,initial,0,2025-07-08 16:23:45.488114,2025-07-08 16:26:37.838154,2025-07-08 16:26:37.838154,timeout,Operation timed out after 300 seconds,,postgres_dwh_initial_load_dag,scheduled__2025-07-08T16:20:00+00:00
297,raw_crm_cust_info,incremental,0,2025-07-06 09:30:07.423012,2025-07-06 09:30:09.270801,2025-07-06 09:30:09.270801,timeout,Operation timed out after 300 seconds,cust_info_inc_20250706_0930.csv,postgres_dwh_initial_load_dag,manual__2025-07-06T09:30:07.226+00:00
298,raw_crm_cust_info,incremental,1762,2025-07-08 08:01:48.553471,2025-07-08 08:02:14.372124,2025-07-08 08:02:14.372124,success,,cust_info_inc_20250708_0801.csv,incremental_load_dag,scheduled__2025-07-08T08:00:00+00:00
299,raw_crm_sales_details,incremental,22038,2025-07-06 20:35:05.797951,2025-07-06 20:35:23.985821,2025-07-06 20:35:23.985821,success,,sales_details_inc_20250706_2035.csv,daily_refresh_dag,scheduled__2025-07-06T20:32:00+00:00
300,raw_crm_cust_info,incremental,1088,2025-07-06 21:34:50.835161,2025-07-06 21:34:51.666455,2025-07-06 21:34:51.666455,success,,cust_info_inc_20250706_2134.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-06T21:32:00+00:00
301,raw_crm_sales_details,incremental,17885,2025-07-07 05:19:53.619240,2025-07-07 05:19:55.368731,2025-07-07 05:19:55.368731,success,,sales_details_inc_20250707_0519.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-07T05:16:00+00:00
302,raw_crm_sales_details,incremental,26802,2025-07-05 09:23:04.962851,2025-07-05 09:23:23.253306,2025-07-05 09:23:23.253306,success,,sales_details_inc_20250705_0923.csv,weekly_maintenance_dag,scheduled__2025-07-05T09:20:00+00:00
303,raw_crm_sales_details,incremental,31418,2025-07-08 15:16:34.864898,2025-07-08 15:22:23.869914,2025-07-08 15:22:23.869914,success,,sales_details_inc_20250708_1516.csv,incremental_load_dag,scheduled__2025-07-08T15:16:00+00:00
304,raw_erp_cust_az12,incremental,874,2025-07-08 19:41:00.984508,2025-07-08 19:41:02.664089,2025-07-08 19:41:02.664089,success,,cust_az12_inc_20250708_1941.csv,emergency_reload_dag,scheduled__2025-07-08T19:40:00+00:00
305,raw_crm_sales_details,incremental,0,2025-07-08 13:23:56.870744,2025-07-08 13:29:36.263240,2025-07-08 13:29:36.263240,failed,File not found in staging directory,sales_details_inc_20250708_1323.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-08T13:20:00+00:00
306,raw_erp_loc_a101,incremental,825,2025-07-04 09:46:42.782586,2025-07-04 09:47:15.788421,2025-07-04 09:47:15.788421,success,,loc_a101_inc_20250704_0946.csv,daily_refresh_dag,scheduled__2025-07-04T09:44:00+00:00
307,raw_crm_cust_info,incremental,1757,2025-07-09 10:21:35.299248,2025-07-09 10:23:22.025142,2025-07-09 10:23:22.025142,success,,cust_info_inc_20250709_1021.csv,weekly_maintenance_dag,scheduled__2025-07-09T10:20:00+00:00
308,raw_crm_sales_details,incremental,0,2025-07-10 11:22:13.004680,2025-07-10 11:22:13.189408,2025-07-10 11:22:13.189408,success,,sales_details_inc_20250710_1122.csv,daily_refresh_dag,scheduled__2025-07-10T11:20:00+00:00
309,raw_crm_sales_details,initial,631421,2025-07-10 10:32:52.379603,2025-07-10 10:33:14.585076,2025-07-10 10:33:14.585076,success,,,postgres_dwh_initial_load_dag,scheduled__2025-07-10T10:32:00+00:00
310,raw_crm_sales_details,incremental,18643,2025-07-04 07:10:01.263376,2025-07-04 07:10:02.425443,2025-07-04 07:10:02.425443,success,,sales_details_inc_20250704_0710.csv,postgres_dwh_initial_load_dag,scheduled__2025-07-04T07:08:00+00:00
311,raw_erp_px_cat_g1v2,incremental,32,2025-07-10 21:25:15.830436,2025-07-10 21:31:04.785585,2025-07-10 21:31:04.785585,success,,px_cat_g1v2_inc_20250710_2125.csv,incremental_load_dag,scheduled__2025-07-10T21:24:00+00:00
